id,title,release_date,revenue,budget,return
10762,Without a Paddle,2004-08-20,69631118.0,19000000.0,3.6647956842105263
11026,Exorcist: The Beginning,2004-08-20,78000586.0,80000000.0,0.975007325
11237,Anacondas: The Hunt for the Blood Orchid,2004-08-26,70992898.0,20000000.0,3.5496449
8080,Suspect Zero,2004-08-27,13000000.0,27000000.0,0.48148148148148145
11632,Vanity Fair,2004-09-01,16123851.0,23000000.0,0.701037
18475,The Cookout,2004-09-03,12.0,16000000.0,7.5e-07
15644,Paparazzi,2004-09-03,16605763.0,20000000.0,0.83028815
11208,Wicker Park,2004-09-03,13001257.0,30000000.0,0.43337523333333333
24924,Night of the Demons,1988-10-14,3109904.0,1200000.0,2.5915866666666667
9759,Cellular,2004-09-06,56422687.0,25000000.0,2.25690748
1577,Resident Evil: Apocalypse,2004-09-10,129394835.0,45000000.0,2.875440777777778
16232,Mr. 3000,2004-06-15,21800302.0,30000000.0,0.7266767333333334
5137,Sky Captain and the World of Tomorrow,2004-09-17,57958696.0,70000000.0,0.8279813714285714
11823,Wimbledon,2004-09-13,41512007.0,31000000.0,1.339097
10145,The Forgotten,2004-09-24,117575636.0,42000000.0,2.799419904761905
13702,A Dirty Shame,2004-09-12,1914166.0,15000000.0,0.12761106666666666
747,Shaun of the Dead,2004-04-09,30039392.0,4000000.0,7.509848
43839,Alexander's Ragtime Band,1938-05-24,4000000.0,2000000.0,2.0
12707,Orca: The Killer Whale,1977-07-22,14717854.0,6000000.0,2.4529756666666667
1492,1492: Conquest of Paradise,1992-10-09,7191399.0,47000000.0,0.15300848936170214
10555,Shark Tale,2004-09-20,367275019.0,75000000.0,4.897000253333333
11128,Ladder 49,2004-10-01,74541707.0,60000000.0,1.2423617833333334
14024,Raise Your Voice,2004-08-10,14867514.0,15000000.0,0.9911676
11045,Taxi,2004-10-06,36609966.0,25000000.0,1.46439864
14337,Primer,2004-10-08,424760.0,7000.0,60.68
4380,Shall We Dance?,2004-10-15,170128460.0,50000000.0,3.4025692
3989,Team America: World Police,2004-10-10,50907422.0,32000000.0,1.5908569375
21241,Cannonball,1976-07-06,1500000.0,780000.0,1.9230769230769231
13416,Friday Night Lights,2004-10-08,61255921.0,30000000.0,2.0418640333333333
1435,Tarnation,2003-10-19,1162014.0,218.0,5330.339449541284
15566,Surviving Christmas,2004-09-21,14793624.0,45000000.0,0.3287472
1970,The Grudge,2004-10-22,183474602.0,10000000.0,18.3474602
8849,Alfie,2004-10-22,13395939.0,60000000.0,0.22326565
9675,Sideways,2004-10-22,109502303.0,16000000.0,6.8438939375
4553,The Machinist,2004-02-09,8203235.0,5000000.0,1.640647
176,Saw,2004-10-01,103911669.0,1200000.0,86.5930575
1677,Ray,2004-10-29,124731534.0,40000000.0,3.11828835
9806,The Incredibles,2004-11-05,631442092.0,92000000.0,6.863501
5255,The Polar Express,2004-11-10,305875730.0,165000000.0,1.853792303030303
11249,Seed of Chucky,2004-11-11,24829644.0,12000000.0,2.069137
10589,After the Sunset,2004-11-12,61347797.0,60000000.0,1.0224632833333334
9801,Bridget Jones: The Edge of Reason,2004-11-10,40203020.0,50000000.0,0.8040604
866,Finding Neverland,2004-10-17,116766556.0,25000000.0,4.67066224
4251,Veer-Zaara,2004-11-12,29385320.0,7000000.0,4.197902857142857
2059,National Treasure,2004-11-19,347451894.0,100000000.0,3.47451894
140,Bad Education,2004-03-19,40266982.0,5000000.0,8.0533964
11836,The SpongeBob SquarePants Movie,2004-11-14,140161792.0,30000000.0,4.672059733333334
1966,Alexander,2004-11-21,167298192.0,155000000.0,1.0793431741935484
2288,Closer,2004-12-01,115505027.0,27000000.0,4.277963962962963
163,Ocean's Twelve,2004-12-09,362744280.0,110000000.0,3.2976752727272727
36648,Blade: Trinity,2004-12-08,128905366.0,65000000.0,1.983159476923077
15788,The Bellboy,1960-07-20,10000000.0,900000.0,11.11111111111111
18973,Cinderfella,1960-12-18,7100000.0,3000000.0,2.3666666666666667
43670,Stateside,2004-05-23,174318.0,16000000.0,0.010894875
15613,Fire in the Sky,1993-03-12,19724334.0,19885552.0,0.9918927068255384
70368,The Cheat,1915-12-13,137365.0,17311.0,7.935127953324476
3060,The Big Parade,1925-11-05,22000000.0,245000.0,89.79591836734694
43595,She Done Him Wrong,1933-02-09,2200000.0,200000.0,11.0
43896,The Informer,1935-05-09,950000.0,243000.0,3.909465020576132
55604,Boom Town,1940-08-30,9172000.0,2000000.0,4.586
43306,A Guy Named Joe,1944-03-01,5363000.0,2627000.0,2.041492196421774
29244,3 Godfathers,1948-12-01,2841000.0,1243000.0,2.285599356395817
37347,Fort Apache,1948-03-26,3000000.0,2500000.0,1.2
35032,The Pirate,1948-06-11,2956000.0,3700000.0,0.798918918918919
25209,Annie Get Your Gun,1950-05-17,8000000.0,3768785.0,2.122700021359669
27029,The Nun's Story,1959-06-18,12800000.0,3500000.0,3.657142857142857
31287,Eegah,1962-06-08,3274.0,15000.0,0.21826666666666666
11085,Mutiny on the Bounty,1962-11-08,13680000.0,19000000.0,0.72
17295,The Battle of Algiers,1966-09-08,921548.0,800000.0,1.151935
17102,Dracula: Prince of Darkness,1966-01-09,364937.0,280379.0,1.3015846407897882
29715,Major Dundee,1965-04-07,14873.0,3800000.0,0.003913947368421052
3482,The Train,1964-09-21,6800000.0,5800000.0,1.1724137931034482
4191,The Bride Wore Black,1968-03-22,44566.0,747000.0,0.05965997322623828
26039,Point Blank,1967-08-30,3200000.0,2500000.0,1.28
2998,Zabriskie Point,1970-02-09,1000000.0,7000000.0,0.14285714285714285
5822,Sweet Sweetback's Baadasssss Song,1971-04-23,15200000.0,150000.0,101.33333333333333
1835,"Farewell, My Lovely",1975-08-08,2000000.0,2500000.0,0.8
11558,Silver Streak,1976-12-03,51079064.0,6500000.0,7.858317538461538
12535,High Anxiety,1977-12-25,31063038.0,3400000.0,9.136187647058824
38985,Sorcerer,1977-06-24,12000000.0,22000000.0,0.5454545454545454
19827,The In-Laws,1979-06-15,38200000.0,9000000.0,4.2444444444444445
47542,Peter-No-Tail,1981-12-25,955401.0,48740.0,19.601990151826016
6341,Blue Thunder,1983-02-05,42313354.0,22000000.0,1.9233342727272726
232,Rumble Fish,1983-10-20,2494480.0,10000000.0,0.249448
15301,Twilight Zone: The Movie,1983-06-24,29450919.0,10000000.0,2.9450919
47359,Racing with the Moon,1984-03-23,6045657.0,9000000.0,0.6717396666666666
54407,Bliss,1985-10-04,660537.0,3400000.0,0.19427558823529412
27064,Mishima: A Life in Four Chapters,1985-05-15,502758.0,5000000.0,0.1005516
26555,Club Paradise,1986-07-11,12308521.0,15000000.0,0.8205680666666667
36677,Solarbabies,1986-11-26,1579260.0,25000000.0,0.0631704
8852,Prince of Darkness,1987-10-23,14182492.0,3000000.0,4.727497333333333
48309,Prison,1988-03-04,354704.0,1300000.0,0.2728492307692308
16859,Kiki's Delivery Service,1989-07-29,18172849.0,6900000.0,2.633746231884058
9768,Cry-Baby,1990-04-05,8266343.0,11000000.0,0.7514857272727272
27274,Frankenhooker,1990-06-01,205068.0,2500000.0,0.0820272
9569,Hard to Kill,1990-02-09,47410000.0,10000000.0,4.741
22189,Havana,1990-12-11,9243140.0,40000000.0,0.2310785
9399,Lionheart,1990-06-07,24078196.0,6000000.0,4.013032666666667
58648,Closet Land,1991-03-06,259012.0,4000000.0,0.064753
25330,Dutch,1991-07-19,4603929.0,17000000.0,0.2708193529411765
34376,Mannequin Two: On the Move,1991-01-07,3752426.0,13000000.0,0.28864815384615383
14362,Out for Justice,1991-04-12,39673161.0,14000000.0,2.833797214285714
19143,Diggstown,1992-08-14,4836637.0,17000000.0,0.2845080588235294
12088,Fortress,1992-09-30,6739141.0,8000000.0,0.842392625
48706,Josh and S.A.M.,1993-11-24,1528163.0,18000000.0,0.08489794444444444
35610,Philadelphia Experiment II,1993-11-12,2970.0,5000000.0,0.000594
5470,Beowulf,1999-04-01,1531251.0,20000000.0,0.07656255
41227,A Place Called Chiapas,1998-02-20,229000.0,891000.0,0.2570145903479237
21210,Dil Se..,1998-08-22,13000000.0,5200000.0,2.5
11854,Kuch Kuch Hota Hai,1998-10-16,15306000.0,1530000.0,10.003921568627451
844,2046,2004-05-20,19271312.0,12000000.0,1.6059426666666667
11847,The Accidental Spy,2001-01-18,3849941.0,25697387.0,0.14981838425829055
14752,Dil Chahta Hai,2001-07-24,4099000.0,2079000.0,1.9716209716209716
4689,Sympathy for Mr. Vengeance,2002-03-29,1954937.0,4000000.0,0.48873425
10077,A Sound of Thunder,2005-05-15,5989640.0,80000000.0,0.0748705
11774,Lemony Snicket's A Series of Unfortunate Events,2004-12-16,209073645.0,140000000.0,1.4933831785714287
16635,In My Country,2004-05-04,163536.0,12000000.0,0.013628
12496,The Twilight Samurai,2002-11-02,7338987.0,5000000.0,1.4677974
14527,Foolproof,2003-10-03,460978.0,8256269.0,0.05583369437211893
670,Oldboy,2003-01-01,14980005.0,3000000.0,4.993335
9667,The Jacket,2005-03-04,21126225.0,29000000.0,0.7284905172413794
1913,The Sea Inside,2004-09-03,38535221.0,12806000.0,3.0091535998750585
2539,Spanglish,2004-12-17,55041367.0,80000000.0,0.6880170875
179,The Interpreter,2005-04-08,162944923.0,80000000.0,2.0368115375
83,Open Water,2004-08-06,54667954.0,130000.0,420.52272307692306
4836,Layer Cake,2004-09-30,11850214.0,6500000.0,1.8231098461538462
11866,Flight of the Phoenix,2004-12-17,21009180.0,45000000.0,0.46687066666666666
12281,Mean Creek,2004-01-15,603943.0,500000.0,1.207886
10320,The Ring Two,2005-03-17,161451538.0,50000000.0,3.22903076
30973,The Visual Bible: The Gospel of John,2003-09-11,4069090.0,10000000.0,0.406909
62276,Bummer,2003-08-02,1600000.0,700000.0,2.2857142857142856
20912,She Hate Me,2004-07-30,365134.0,8000000.0,0.04564175
1392,Born into Brothels,2004-12-08,3515061.0,350000.0,10.043031428571428
291,Riding Giants,2004-07-09,3166000.0,2600000.0,1.2176923076923076
3509,A Scanner Darkly,2006-05-25,7659918.0,8700000.0,0.8804503448275862
11662,Casshern,2004-04-24,1530216.0,6000000.0,0.255036
70,Million Dollar Baby,2004-12-15,216763646.0,30000000.0,7.2254548666666665
205,Hotel Rwanda,2004-09-11,38000000.0,17500000.0,2.1714285714285713
118,Charlie and the Chocolate Factory,2005-07-13,474968763.0,150000000.0,3.16645842
421,The Life Aquatic with Steve Zissou,2004-12-10,34808403.0,50000000.0,0.69616806
2567,The Aviator,2004-12-17,102000000.0,116000000.0,0.8793103448275862
9833,The Phantom of the Opera,2004-12-08,154648887.0,70000000.0,2.2092698142857143
693,Meet the Fockers,2004-12-22,516642939.0,80000000.0,6.4580367375
11804,White Noise,2005-01-07,91196419.0,10000000.0,9.1196419
21259,Testament,1983-11-04,2044892.0,1500000.0,1.3632613333333334
22301,Hell's Angels,1930-11-15,8000000.0,3950000.0,2.0253164556962027
39472,Man Trouble,1992-07-17,4.0,30.0,0.13333333333333333
16442,Sergeant York,1941-07-02,16361885.0,1400000.0,11.687060714285714
16220,Wizards,1977-02-09,9000000.0,1200000.0,7.5
11633,Appleseed,2004-04-17,1461989.0,10000000.0,0.1461989
9947,Elektra,2005-01-13,56681566.0,43000000.0,1.3181759534883721
6439,Racing Stripes,2005-01-06,93772522.0,30000000.0,3.125750733333333
7214,Coach Carter,2005-01-14,76669806.0,30000000.0,2.5556602
19610,A Star Is Born,1976-12-16,161000000.0,6000000.0,26.833333333333332
27549,Beastmaster 2: Through the Portal of Time,1991-06-08,869325.0,6000000.0,0.1448875
10694,The Chase,1994-03-04,8009329.0,26000000.0,0.3080511153846154
613,Downfall,2004-09-08,92180910.0,18339750.0,5.026290434711488
8978,Assault on Precinct 13,2005-01-19,35294470.0,30000000.0,1.1764823333333334
11637,Are We There Yet?,2005-01-20,97918663.0,32000000.0,3.05995821875
12142,Alone in the Dark,2005-01-28,10442808.0,20000000.0,0.5221404
11096,Hide and Seek,2005-01-27,122644820.0,25000000.0,4.9057928
8968,Boogeyman,2005-02-04,67192859.0,20000000.0,3.35964295
6961,The Wedding Date,2005-02-04,47175038.0,15000000.0,3.1450025333333333
2436,Double Dragon,1994-11-04,2341309.0,3500000.0,0.6689454285714286
4935,Howl's Moving Castle,2004-11-19,234710455.0,24000000.0,9.779602291666667
193704,Assisted Living,2005-02-02,41.0,500.0,0.082
8488,Hitch,2005-02-10,368100420.0,70000000.0,5.258577428571429
12228,Inside Deep Throat,2005-02-11,653621.0,2000000.0,0.3268105
561,Constantine,2005-02-08,230884728.0,100000000.0,2.30884728
17880,Because of Winn-Dixie,2005-02-18,32645546.0,14000000.0,2.3318247142857143
3040,Night Watch,2004-06-27,32000000.0,4200000.0,7.619047619047619
29993,Samson and Delilah,1949-12-21,11500000.0,3000000.0,3.8333333333333335
9470,Kung Fu Hustle,2004-02-10,100914445.0,20000000.0,5.04572225
10012,Cursed,2005-02-25,19294901.0,35000000.0,0.5512828857142857
10022,The Pacifier,2005-03-04,113006880.0,56000000.0,2.01798
4551,Be Cool,2005-03-04,95226116.0,53000000.0,1.7967191698113207
2026,Hostage,2005-03-10,77944725.0,52000000.0,1.4989370192307692
9928,Robots,2005-03-10,260696994.0,75000000.0,3.47595992
76264,Bopha!,1993-09-16,212483.0,12000000.0,0.017706916666666666
33539,Once Upon a Forest,1993-06-18,6582052.0,13000000.0,0.5063116923076924
22377,The Green Berets,1968-07-04,11000000.0,7000000.0,1.5714285714285714
13374,Ice Princess,2005-03-17,27645491.0,25000000.0,1.10581964
11638,Guess Who,2005-03-25,68915888.0,35000000.0,1.9690253714285715
44634,Woman Thou Art Loosed,2004-09-30,6804016.0,3000000.0,2.2680053333333334
28448,Walker,1987-12-04,257043.0,5800000.0,0.04431775862068966
17113,The Ballad of Jack and Rose,2005-03-25,712294.0,1500000.0,0.47486266666666666
187,Sin City,2005-04-01,158733820.0,40000000.0,3.9683455
14177,Beauty Shop,2005-06-02,36351350.0,25000000.0,1.454054
7364,Sahara,2005-04-06,119269486.0,130000000.0,0.9174575846153846
11431,Fever Pitch,2005-04-06,50451307.0,30000000.0,1.6817102333333334
16551,Rhinestone,1984-06-22,21435321.0,28000000.0,0.7655471785714286
14689,Hawaii,1966-10-10,34562222.0,15000000.0,2.3041481333333333
84084,Wilson,1944-08-01,2000000.0,2995000.0,0.667779632721202
7453,The Hitchhiker's Guide to the Galaxy,2005-01-15,104478416.0,50000000.0,2.08956832
10065,The Amityville Horror,2005-04-15,108047131.0,19000000.0,5.686691105263158
9393,Before the Fall,2004-07-04,3764219.0,4500000.0,0.8364931111111111
16972,The Frisco Kid,1979-07-06,9346177.0,9200000.0,1.015888804347826
8976,A Lot Like Love,2005-04-22,42886719.0,30000000.0,1.4295573
11679,xXx: State of the Union,2005-04-27,71073932.0,60000000.0,1.1845655333333334
1495,Kingdom of Heaven,2005-05-03,211643158.0,130000000.0,1.6280242923076924
10066,House of Wax,2005-04-30,68766121.0,40000000.0,1.719153025
1640,Crash,2004-01-13,98410061.0,6500000.0,15.140009384615384
43881,San Francisco,1936-06-26,5273000.0,1300000.0,4.056153846153846
10027,Unleashed,2005-02-02,50871113.0,45000000.0,1.1304691777777778
1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17,850000000.0,113000000.0,7.522123893805309
9981,Kicking & Screaming,2005-05-13,56070433.0,45000000.0,1.2460096222222221
4379,Monster-in-Law,2005-05-13,154749918.0,43000000.0,3.5988353023255812
27,9 Songs,2004-07-16,1574623.0,1000000.0,1.574623
953,Madagascar,2005-05-25,532680671.0,75000000.0,7.1024089466666664
13064,Airborne,1993-09-17,2850263.0,2600000.0,1.096255
12700,Dominion: Prequel to the Exorcist,2005-05-20,251495.0,30000000.0,0.008383166666666667
9291,The Longest Yard,2005-05-19,190320568.0,82000000.0,2.320982536585366
34309,Most Wanted,1997-10-10,11838218.0,25000000.0,0.47352872
921,Cinderella Man,2005-06-02,108539911.0,88000000.0,1.2334080795454545
9779,The Sisterhood of the Traveling Pants,2005-06-01,39053061.0,25000000.0,1.56212244
9787,Lords of Dogtown,2005-06-03,13411957.0,25000000.0,0.53647828
787,Mr. & Mrs. Smith,2005-06-07,478207520.0,110000000.0,4.347341090909091
14199,The Adventures of Sharkboy and Lavagirl,2005-06-10,69425966.0,50000000.0,1.38851932
12109,It's All Gone Pete Tong,2004-09-12,120620.0,2000000.0,0.06031
11620,Quo Vadis,1951-11-08,30000000.0,8250000.0,3.6363636363636362
272,Batman Begins,2005-06-10,374218673.0,150000000.0,2.4947911533333333
11451,Herbie Fully Loaded,2005-06-22,66002004.0,50000000.0,1.32004008
11683,Land of the Dead,2005-06-24,46770602.0,15000000.0,3.1180401333333334
9722,Bewitched,2005-06-21,131426169.0,85000000.0,1.5461902235294118
28000,Somebody Up There Likes Me,1956-07-03,3360000.0,1920000.0,1.75
38731,An Unmarried Woman,1978-05-26,24000000.0,2515000.0,9.542743538767395
74,War of the Worlds,2005-06-28,591739379.0,132000000.0,4.482874083333333
1667,March of the Penguins,2005-01-26,127392239.0,8000000.0,15.924029875
7233,Rebound,2005-07-01,16809014.0,45000000.0,0.3735336444444444
9009,Dark Water,2005-06-27,25473093.0,30000000.0,0.8491031
9738,Fantastic Four,2005-06-29,330579719.0,100000000.0,3.30579719
14278,Murderball,2005-07-22,1750211.0,300000.0,5.834036666666667
9522,Wedding Crashers,2005-07-14,285176741.0,40000000.0,7.129418525
1826,Russian Dolls,2005-06-15,23727301.0,13000000.0,1.825177
10476,Hustle & Flow,2005-07-22,23563727.0,8000000.0,2.945465875
11309,Hardware,1990-09-14,5728953.0,1500000.0,3.819302
1635,The Island,2005-07-20,162949164.0,126000000.0,1.2932473333333334
13341,Bad News Bears,2005-07-22,34252847.0,30000000.0,1.1417615666666667
11459,Sky High,2005-07-29,86369815.0,35000000.0,2.467709
10048,Stealth,2005-07-28,76932943.0,135000000.0,0.5698736518518519
11648,Must Love Dogs,2005-07-21,58405313.0,30000000.0,1.9468437666666667
16320,Serenity,2005-08-25,38869464.0,39000000.0,0.9966529230769231
308,Broken Flowers,2005-05-17,45742101.0,10000000.0,4.5742101
26579,The Heart is Deceitful Above All Things,2004-09-15,176153.0,74050.0,2.3788386225523297
18882,Man-Thing,2005-04-21,143000.0,7500000.0,0.019066666666666666
6519,The Dukes of Hazzard,2005-08-05,110803676.0,50000000.0,2.21607352
11453,Deuce Bigalow: European Gigolo,2005-08-06,22400154.0,22000000.0,1.0181888181818182
9913,The Skeleton Key,2005-07-29,91974818.0,43000000.0,2.1389492558139533
8292,Four Brothers,2005-08-11,92374674.0,45000000.0,2.0527705333333333
13922,The Great Raid,2005-08-12,10166502.0,80000000.0,0.127081275
6957,The 40 Year Old Virgin,2005-08-11,109449237.0,26000000.0,4.209586038461539
11460,Red Eye,2005-08-04,57891803.0,26000000.0,2.2266078076923077
19404,Dilwale Dulhania Le Jayenge,1995-10-20,100000000.0,13200000.0,7.575757575757576
14175,Valiant,2005-03-25,19478106.0,35000000.0,0.5565173142857143
4442,The Brothers Grimm,2005-08-26,105316267.0,88000000.0,1.1967757613636363
9042,The Cave,2005-08-25,15007991.0,30000000.0,0.5002663666666667
17926,Undiscovered,2005-08-26,1046166.0,9000000.0,0.11624066666666667
1985,The Constant Gardener,2005-08-31,82466670.0,25000000.0,3.2986668
9335,Transporter 2,2005-08-02,85167639.0,32000000.0,2.66148871875
9007,Just Like Heaven,2005-09-16,102854431.0,58000000.0,1.7733522586206896
9777,Proof,2005-09-05,7535331.0,20000000.0,0.37676655
1830,Lord of War,2005-09-16,24127895.0,42000000.0,0.5744736904761905
10092,Cry_Wolf,2005-09-16,10047674.0,1000000.0,10.047674
340,Everything is Illuminated,2005-09-16,2697930.0,7000000.0,0.38541857142857144
8814,Doom,2005-10-20,55987321.0,60000000.0,0.9331220166666667
9923,Domino,2005-09-22,22944502.0,50000000.0,0.45889004
7553,Waiting...,2005-10-07,18637690.0,3000000.0,6.212563333333334
8202,Æon Flux,2005-11-30,52304001.0,62000000.0,0.8436129193548387
1947,An Unfinished Life,2005-09-09,18618284.0,30000000.0,0.6206094666666667
8643,The Exorcism of Emily Rose,2005-09-09,144216468.0,19000000.0,7.590340421052631
9315,Flightplan,2005-09-22,223387299.0,55000000.0,4.061587254545454
3933,Corpse Bride,2005-09-09,117195061.0,40000000.0,2.929876525
59,A History of Violence,2005-09-23,60740827.0,32000000.0,1.89815084375
257,Oliver Twist,2005-09-23,42093706.0,50000000.0,0.84187412
15487,The Greatest Game Ever Played,2005-09-30,15431177.0,25000000.0,0.61724708
398,Capote,2005-09-30,49084830.0,7000000.0,7.012118571428571
11968,Into the Blue,2005-09-30,44434439.0,50000000.0,0.88868878
14517,Mirrormask,2005-01-25,866999.0,4000000.0,0.21674975
533,The Curse of the Were-Rabbit,2005-09-04,192452832.0,30000000.0,6.4150944
5236,Kiss Kiss Bang Bang,2005-09-05,15785148.0,15000000.0,1.0523432
9763,Goal!: The Dream Begins,2005-06-06,27610873.0,30000000.0,0.9203624333333333
10017,The Wraith,1986-11-21,3500000.0,2700000.0,1.2962962962962963
27759,55 Days at Peking,1963-05-06,10000000.0,17000000.0,0.5882352941176471
10707,The Squid and the Whale,2005-10-05,11098131.0,1500000.0,7.398754
9910,Two for the Money,2005-10-07,30526509.0,35000000.0,0.8721859714285715
142,Brokeback Mountain,2005-09-02,178043761.0,14000000.0,12.7174115
9621,Elizabethtown,2005-10-06,52034889.0,57000000.0,0.9128927894736842
9701,North Country,2005-02-12,25224242.0,35000000.0,0.7206926285714286
3291,"Good Night, and Good Luck.",2005-09-16,54600000.0,7000000.0,7.8
16608,The Proposition,2005-10-06,5048693.0,2000000.0,2.5243465
791,The Fog,2005-10-14,46201432.0,18000000.0,2.566746222222222
2610,Shopgirl,2005-10-21,11588205.0,10284523.0,1.1267615425625477
8066,Stay,2005-09-24,8342132.0,50000000.0,0.16684264
1656,The Legend of Zorro,2005-10-24,142400065.0,75000000.0,1.8986675333333334
6963,The Weather Man,2005-10-20,12482775.0,20000000.0,0.62413875
215,Saw II,2005-10-28,152925093.0,4000000.0,38.23127325
10799,Empire of the Wolves,2005-04-20,11875866.0,24000000.0,0.49482775
1951,Manderlay,2005-05-16,674918.0,14200000.0,0.04752943661971831
25763,Damnation Alley,1977-09-10,8720000.0,17000000.0,0.5129411764705882
25,Jarhead,2005-11-04,96889998.0,72000000.0,1.3456944166666667
9982,Chicken Little,2005-11-04,314432665.0,150000000.0,2.096217766666667
11661,Joyeux Noël,2005-11-09,17709155.0,22000000.0,0.8049615909090909
10060,Get Rich or Die Tryin',2005-11-09,46442528.0,40000000.0,1.1610632
231,Syriana,2005-11-23,94000000.0,50000000.0,1.88
8999,Derailed,2005-11-11,57479076.0,22000000.0,2.6126852727272727
4348,Pride & Prejudice,2005-09-16,121147947.0,28000000.0,4.326712392857143
9885,Wolf Creek,2005-01-01,27762648.0,1000000.0,27.762648
674,Harry Potter and the Goblet of Fire,2005-11-05,895921036.0,150000000.0,5.9728069066666665
69,Walk the Line,2005-09-13,186438883.0,28000000.0,6.658531535714285
1833,Rent,2005-11-23,31670620.0,40000000.0,0.7917655
6795,Zathura: A Space Adventure,2005-11-06,64321501.0,65000000.0,0.9895615538461539
24618,Bee Season,2005-09-03,6856989.0,14000000.0,0.4897849285714286
13499,"Yours, Mine & Ours",2005-11-23,72028752.0,45000000.0,1.6006389333333333
116,Match Point,2005-10-26,85306374.0,15000000.0,5.6870916
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,748806957.0,180000000.0,4.16003865
254,King Kong,2005-12-14,550000000.0,207000000.0,2.657004830917874
1904,Memoirs of a Geisha,2005-12-06,162242962.0,85000000.0,1.9087407294117646
19058,Down,2001-05-11,163169.0,15000000.0,0.010877933333333333
9515,The Matador,2005-05-12,17297244.0,10000000.0,1.7297244
23478,Mozart and the Whale,2005-09-10,84967.0,12000000.0,0.007080583333333334
8053,The Three Burials of Melquiades Estrada,2005-11-17,12036149.0,15000000.0,0.8024099333333333
612,Munich,2005-12-22,130358911.0,70000000.0,1.862270157142857
9899,The Producers,2005-12-25,38058335.0,45000000.0,0.8457407777777778
546,Transamerica,2005-12-23,13350369.0,1000000.0,13.350369
2800,Rumor Has It...,2005-12-23,88933562.0,70000000.0,1.270479457142857
9641,Cheaper by the Dozen 2,2005-12-21,129181830.0,60000000.0,2.1530305
7552,Fun with Dick and Jane,2005-12-21,202026112.0,100000000.0,2.02026112
9687,Keeping Mum,2005-12-02,18564702.0,169000.0,109.8503076923077
11400,The New World,2005-12-25,30536013.0,30000000.0,1.0178671
10045,District B13,2004-11-09,9584131.0,12000000.0,0.7986775833333334
168705,BloodRayne,2005-10-22,2405420.0,25000000.0,0.0962168
1690,Hostel,2005-01-06,80578934.0,4800000.0,16.787277916666667
9044,Tristan & Isolde,2006-04-07,28000000.0,31000000.0,0.9032258064516129
17379,Last Holiday,2006-01-13,38399961.0,45000000.0,0.8533324666666666
10982,Hoodwinked!,2005-12-16,51053787.0,15000000.0,3.4035858
834,Underworld: Evolution,2006-01-12,111340801.0,50000000.0,2.22681602
14226,Riding Alone for Thousands of Miles,2005-12-22,3752325.0,7500000.0,0.50031
12701,Revolution,1985-12-25,358574.0,28000000.0,0.012806214285714285
1969,Bandidas,2006-01-18,10496317.0,35000000.0,0.2998947714285714
13275,Annapolis,2006-01-27,17496992.0,26000000.0,0.6729612307692308
11565,Big Momma's House 2,2006-01-26,138259062.0,40000000.0,3.45647655
11283,Nanny McPhee,2005-10-21,122489822.0,25000000.0,4.89959288
9286,Final Destination 3,2006-02-10,117719158.0,25000000.0,4.70876632
292,Dave Chappelle's Block Party,2005-09-12,11718595.0,3000000.0,3.906198333333333
33061,Troll,1986-01-17,5450815.0,1100000.0,4.955286363636364
9975,Curious George,2006-02-10,69834815.0,50000000.0,1.3966963
9754,Firewall,2006-02-10,82800000.0,45000000.0,1.84
10053,When a Stranger Calls,2006-02-03,66966987.0,15000000.0,4.4644658
10263,Tamara,2005-05-12,206871.0,4750000.0,0.04355178947368421
9959,Freedomland,2006-02-17,14655628.0,37665000.0,0.3891046860480552
14256,Winter Passing,2006-02-07,113783.0,3500000.0,0.03250942857142857
9036,Eight Below,2006-02-17,120455994.0,40000000.0,3.01139985
10073,Date Movie,2006-02-17,48548426.0,20000000.0,2.4274213
7304,Running Scared,2006-01-06,9500000.0,17000000.0,0.5588235294117647
16781,Madea's Family Reunion,2006-02-24,57231524.0,6000000.0,9.538587333333334
9920,Ultraviolet,2006-03-03,31070211.0,30000000.0,1.0356737
10025,Just My Luck,2006-05-12,38159905.0,28000000.0,1.36285375
9682,Pulse,2006-08-11,29907685.0,38000000.0,0.7870443421052632
2207,16 Blocks,2006-03-01,65664721.0,55000000.0,1.1939040181818181
6877,Failure to Launch,2006-03-10,128406887.0,50000000.0,2.56813774
950,Ice Age: The Meltdown,2006-03-23,660940780.0,80000000.0,8.26175975
752,V for Vendetta,2006-03-15,132511035.0,54000000.0,2.4539080555555555
9655,She's the Man,2006-03-17,33889159.0,20000000.0,1.69445795
9388,Thank You for Smoking,2005-09-05,24793509.0,6500000.0,3.814386
9950,Find Me Guilty,2006-03-16,2636637.0,13000000.0,0.20281823076923078
388,Inside Man,2006-03-23,184376254.0,45000000.0,4.097250088888889
868,Tsotsi,2005-08-18,9879971.0,3000000.0,3.2933236666666668
14191,Aquamarine,2006-03-03,23006849.0,12000000.0,1.9172374166666666
18009,Leprechaun 2,1994-04-07,2260622.0,2000000.0,1.130311
1379,Lights in the Dusk,2006-02-03,1615018.0,1380000.0,1.1703028985507247
9792,The Hills Have Eyes,2006-03-10,69623713.0,15000000.0,4.641580866666667
10067,The Shaggy Dog,2006-03-09,61112916.0,50000000.0,1.22225832
